id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price
1226,0,520,quickbooks premier nonprofit edition 2007,intuit,399.95,1016,quickbooks ( r ) premier : contractor edition 2007,,399.99
1227,0,145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
1228,0,597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,2193,adobe production studio premium software suite video software bundles,,1698.95
1229,0,26,adobe premiere pro cs3 upgrade,adobe,299.0,448,adobe cs3 flash professional academic,,239.99
1230,0,750,microspot interiors ( mac ),microspot ltd.,99.95,2850,microsoft office 2004 for students and teachers ( mac ),,134.99
1231,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,369,adobe cs3 design premium upsell,,1639.99
1232,0,607,broderbund print shop 21 deluxe,encore software,49.99,2050,the printshop v22 deluxe,,29.9
1233,0,118,crystal reports xi professional edition,business objects,495.0,2287,upg crystal reports 11 pro french,,264.99
1234,0,214,watchguard 1yr subs firebox x5 webblocker wg017196 ),watchguard technologies inc,159.9,132,wg017285 watchguard spamblocker subscription license renewal 1 year 1 appliance,,1335.25
1235,0,1013,marine aquarium 2.0 ( pc & mac ),encore,29.99,2565,marine aquarium & goldfishscreen saver by encore software,,18.27
1236,1,480,jumpstart world 1st grade,knowledge adventure,19.99,2457,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93
1237,0,257,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,728,bablbr1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,,842.73
1238,0,605,microsoft word 2004 ( mac ),microsoft,229.99,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99
1239,0,30,adobe fireworks cs3 [ mac ],adobe,299.0,331,adobe indesign cs3 for mac,,725.99
1240,0,317,disney 2nd grade active leveling advantage w buzz ( jewel case ) ages 6-8,disney interactive,9.99,3115,disney 's buzz lightyear 2nd grade,,8.95
1241,0,322,adobe premiere pro 2.0,adobe,849.0,1696,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51
1242,0,605,microsoft word 2004 ( mac ),microsoft,229.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
1243,0,47,math success deluxe 2006,topics entertainment,49.99,2045,high school success deluxe 2006,,7.9
1244,0,753,microsoft office & windows training professional,topics entertainment,49.95,2154,adobe after effects professional 7 software for windows effects software,,999.0
1245,0,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,2792,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
1246,0,218,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,3126,microsoft ( r ) windows vista ( tm ) business,,199.99
1247,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
1248,0,821,adventure workshop preschool-1st grade 8th edition,encore,19.99,2026,encore software 12431 adventure workshop 8 4th-6th,,17.97
1249,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2833,microsoft office accounting professional 2007 ( pc ),,229.95
1250,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
1251,0,605,microsoft word 2004 ( mac ),microsoft,229.99,1686,word mac 2004 microsoft d48-00487,,157.18
1252,0,1037,brain food games : cranium collection 2006,encore,19.95,1106,brain games : solitaire,,19.99
1253,0,524,apple final cut express hd 3.5 ( mac ),apple computer,299.0,2755,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
1254,0,224,netmanage rumba web as/400 edition 910584-001 ),netmanage,,42,910519-004 rumba as/400 edition v. 7.4 upgrade license 1 processor tier p10 c,,3223.26
1255,0,312,norton antivirus 2007,symantec,39.99,373,symantec norton anti-virus 10 mac 5 user pack,,189.99
1256,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1512,microsoft w87-02380 office sbe 2007 win32,,400.34
1257,0,382,adobe production studio premium,adobe,1699.0,452,adobe cs3 production premium upsell,,1234.99
1258,1,783,corel dvd moviefactory 6.0,corel,49.99,2173,corel ulead dvd moviefactory 6 software for windows authoring software,,49.95
1259,0,558,instant immersion spanish 2.0,topics entertainment,29.99,3022,instant immersion 33 languages,,47.36
1260,1,1079,tropico 2 : pirate cove ( mac ),destineer inc,29.99,997,destineer tropico 2 : pirate cove,,29.99
1261,0,646,instant immersion german audio,topics entertainment,,2804,instant immersion spanish deluxe 2.0 topics,,39.99
1262,0,248,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,1858,11105972 symantec backup exec 11d for windows small business server agent for windows sys,,320.66
1263,0,586,quickbooks premier professional services edition 2007,intuit,399.95,2791,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
1264,0,556,instant immersion italian deluxe 2.0,topics entertainment,49.99,2313,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
1265,0,602,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
1266,1,801,ulead systems dvd workshop 2,ulead systems,494.99,2602,corel ulead dvd workshop 2 authoring software,,299.95
1267,0,506,corel wordperfect office 12 standard upgrade,corel,149.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
1268,0,316,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,1907,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,29.02
1269,0,551,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,1858,11105972 symantec backup exec 11d for windows small business server agent for windows sys,,320.66
1270,1,1230,quickverse mac bible study 2007 gold box,findex,349.95,499,findex.com inc quickverse mac bible study 2007 gold box,,215.42
1271,0,851,punch ! professional home design platinum v10,punch ! software,99.0,1062,punch software 25100 punch ! master landscape and home design,punch software,45.99
1272,0,563,macromedia director 10 mx 2004,adobe,2171.7,1901,38000773 macromedia director mx 2004 complete package 1 user cd win mac univer,,1285.07
1273,0,557,adobe creative suite cs3 production premium,adobe,1699.0,352,adobe cs3 flash professional,,724.99
1274,0,548,quickbooks pro 2007 small business financial software,intuit,199.95,2104,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp,,33.97
1275,0,557,adobe creative suite cs3 production premium,adobe,1699.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
1276,0,578,microsoft office excel 2007,microsoft,229.95,3171,microsoft ( r ) project standard 2007,,599.95
1277,0,934,panda antivirus 2007,panda software,29.95,577,symantec norton anti-virus 2007 windows,,39.99
1278,0,1190,punch ! professional home design,punch ! software,89.99,2998,orgchart professional 1.3,,39.95
1279,0,271,microsoft office small business 2007,microsoft software,735.33,523,nolo quicken legal business pro 2007,,67.94
1280,0,539,learning quickbooks 2007,intuit,39.95,1253,quickbooks ( r ),,199.99
1281,0,591,apple iwork '06 family pack ( mac dvd ) [ older version ],apple,99.0,2200,apple iwork '06 software apple & mac software,,79.0
1282,0,216,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,371,adobe photoshop cs3 for mac upgrade,,189.99
1283,0,513,mavis beacon typing 17 ( win/mac ),encore software,19.99,1093,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99
1284,0,1115,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,1080,punch software 25100 punch ! master landscape and home design,punch software,45.99
1285,0,1334,adobe creative suite cs3 web standard,adobe,999.0,75,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
1286,0,883,adobe creative suite cs3 production premium,adobe,1699.0,2308,adobe premiere pro cs3 video editing software for mac av production software,,798.95
1287,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2833,microsoft office accounting professional 2007 ( pc ),,229.95
1288,0,517,adobe photoshop cs3 [ mac ],adobe,649.0,2607,adobe photoshop cs3 extended software full version for windows,,969.0
1289,0,1277,palo alto marketing plan pro 9.0,palo-alto-software,179.0,551,palo alto software business plan pro 2007,palo-alto-software,88.83
1290,0,839,adobe photoshop cs3 extended,adobe,999.0,566,adobe cs3 web standard,,1035.99
1291,0,1139,cakewalk sonar 6 producer ed,cakewalk,799.0,2505,cakewalk sonar home studio 6 xl software music production software,,159.0
1292,0,1020,elementary school advantage 2007,encore software,29.99,2774,middle school advantage premier edition ( 15 cd set ),,24.95
1293,0,1328,web graphics creator,sos-aggregation-company,39.95,547,enteractive inc fps creator,,44.58
1294,0,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99
1295,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,1852,122-00411 microsoft visual studio 2005 team edition for software testers complete packag,,2184.73
1296,0,1279,palo alto business plan pro premier 2007,palo-alto-software,199.0,348,myob premier accounting for small business 2007-windows,,289.99
1297,1,1076,the print shop 22 sb cs by the print shop,encore software,,2093,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
1298,0,558,instant immersion spanish 2.0,topics entertainment,29.99,2996,instant immersion 33 languages,topics entertainment,43.99
1299,0,1186,adobe creative suite cs3 web standard [ mac ],adobe,999.0,558,adobe cs3 design standard,,1243.99
1300,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2616,avid xpress pro video editing software for mac and windows professional editing software,,1449.0
1301,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,3094,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
1302,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85
1303,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
1304,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,808,microsoft digital image suite plus full version of photo editing software for windows .,,89.95
1305,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,3109,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39
1306,0,283,tonka town ( jewel case ),atari,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
1307,0,452,adobe after effects cs3,adobe,999.0,428,adobe fireworks cs3,,309.99
1308,0,53,boomerang webshop platinum,boomerang,,3045,ghostsurf 2006 platinum,,14.95
1309,0,762,i transfer dvds 2 ipod edition ( win/mac ),me-too-software,29.99,2123,i copy dvds 2 ultra edition,,29.9
1310,0,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,1007,microsoft academic microsoft office project 2003 professional,,176.99
1311,0,496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,2853,microsoft windows xp professional edition ( upgrade ),,199.99
1312,1,1239,close quarters conflict,groove media,19.99,505,groove media inc close quarters conflict,,16.37
1313,0,738,print shop 22 deluxe,encore,49.99,2039,the printshop pro publisher v22 deluxe dvd-rom,,69.9
1314,0,808,3d home architect landscape designer v8,encore software,29.99,1039,punch software 25100 punch ! master landscape and home design,punch software,45.99
1315,0,588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,923,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
1316,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,371,adobe photoshop cs3 for mac upgrade,,189.99
1317,0,528,quickbooks simple start 2007,intuit,99.95,1214,quickbooks ( r ),,103.99
1318,0,661,adobe cs3 design standard macosx dvd,adobe,399.0,977,adobe cs3 web standard academic,,389.99
1319,0,1127,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,2802,steinberg nuendo 3 music production software,,1999.99
1320,0,650,symantec gateway security 300 series 10 10224341 ),symantec,349.0,1171,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
1321,1,1237,dvo cook 'n deluxe 6.0 ultimate recipe organizer,dvo enterprises,39.99,509,dvo enterprises inc. cookn deluxe 6.0,,34.99
1322,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,917,adobe cs3 design standard upsell,,934.99
1323,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,915,microsoft office 2004 std upgrade,,219.99
1324,0,113,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,1011,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99
1325,0,229,vcomm system suite professional 7,avanquest,49.95,1722,1460 vcom systemsuite professional v. 7 complete package 1 user cd win,,36.93
1326,0,944,registry mechanic by encore software,encore software,46.52,2564,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,,17.97
1327,0,659,more brain games,csdc,9.99,3039,hoyle card games,,9.95
1328,0,1264,punch ! professional home design suite,punch ! software,69.99,2920,punch software professional home design platinum version 10,,99.99
1329,0,1272,punch ! home design architectural series 18,punch ! software,129.99,2926,punch software 41100 punch ! home design architectural series 18,punch software,118.99
1330,0,604,microsoft office small business 2007 full version,microsoft,449.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
1331,0,1005,sibelius 4 educational edition,sibelius-software-ltd .,329.0,330,microspot macdraft pe personal edition,,85.99
1332,0,558,instant immersion spanish 2.0,topics entertainment,29.99,2227,topics entertainment 80542 instant immersion french 2.0 781735805428,,18.2
